city,data,weather,tem_higher,tem_lower
南江,8日（后天）,多云,9,0℃
平昌,7日（明天）,阴转小雨,10,1℃
平昌,8日（后天）,多云,9,0℃
平昌,9日（周二）,晴,11,0℃
平昌,10日（周三）,晴,11,0℃
平昌,11日（周四）,多云,12,0℃
平昌,12日（周五）,小雨转阴,9,1℃
平昌,8日（后天）,多云,9,0℃
平昌,9日（周二）,晴,11,-1℃
平昌,10日（周三）,晴,11,-1℃
平昌,11日（周四）,晴转多云,12,-1℃
平昌,12日（周五）,小雨转雨,9,1℃
平昌,8日（后天）,多云,8,1℃
平昌,9日（周二）,晴,10,0℃
平昌,10日（周三）,晴,11,0℃
平昌,11日（周四）,多云,12,-1℃
平昌,12日（周五）,小雨转阴,11,2℃
平昌,7日（明天）,小雨,10,1℃
平昌,8日（后天）,多云,10,0℃
平昌,9日（周二）,晴,11,0℃
平昌,10日（周三）,晴,12,-1℃
平昌,11日（周四）,多云,12,-1℃
平昌,12日（周五）,小雨转阴,10,3℃
平昌,6日（今天）,小雨,6,2℃
平昌,7日（明天）,小雨,7,1℃
平昌,8日（后天）,多云,8,0℃
平昌,9日（周二）,晴,9,-1℃
平昌,9日（周二）,晴,11,-1℃
平昌,10日（周三）,晴,12,-1℃
平昌,11日（周四）,多云,12,0℃
平昌,12日（周五）,小雨转阴,11,1℃
泸州,6日（今天）,小雨,5,1℃
泸州,7日（明天）,阴,7,0℃
泸州,8日（后天）,多云,7,0℃
泸州,9日（周二）,晴,8,-1℃
泸州,6日（今天）,小雨,8,3℃
泸州,7日（明天）,小雨,10,2℃
泸州,8日（后天）,多云,10,0℃
泸州,9日（周二）,晴,11,0℃
泸州,6日（今天）,小雨,1,0℃
泸州,10日（周三）,晴,11,-1℃
泸州,11日（周四）,多云,12,-1℃
泸州,12日（周五）,小雨转阴,10,1℃
泸州,6日（今天）,小雨,6,3℃
泸州,7日（明天）,小雨,7,1℃
泸州,6日（今天）,小雨,6,3℃
泸州,6日（今天）,阴,7,4℃
泸州,7日（明天）,阴转小雨,10,1℃
泸州,8日（后天）,多云,9,0℃
泸州,9日（周二）,晴,11,-1℃
泸州,10日（周三）,晴,11,-1℃
泸州,11日（周四）,多云转阴,12,-1℃
泸州,6日（今天）,小雨转阴,7,3℃
泸州,7日（明天）,阴转小雨,9,1℃
泸州,8日（后天）,多云,9,0℃
泸县,10日（周三）,晴,9,-1℃
泸县,11日（周四）,晴转多云,10,-2℃
泸县,12日（周五）,小雨转雨,7,0℃
泸县,6日（今天）,阴,8,4℃
泸县,7日（明天）,阴转小雨,10,1℃
泸县,8日（后天）,多云,9,0℃
泸县,9日（周二）,晴,11,0℃
泸县,10日（周三）,晴,12,-1℃
泸县,11日（周四）,多云转阴,12,-1℃
泸县,10日（周三）,晴,12,0℃
泸县,11日（周四）,多云,12,0℃
泸县,12日（周五）,小雨转阴,11,3℃
泸县,6日（今天）,小雨,7,3℃
泸县,7日（明天）,小雨,9,1℃
泸县,8日（后天）,多云,9,0℃
泸县,9日（周二）,晴,10,0℃
泸县,7日（明天）,小雨,1,-2℃
泸县,8日（后天）,多云,5,-4℃
泸县,9日（周二）,晴,8,-4℃
泸县,10日（周三）,晴,8,-3℃
泸县,11日（周四）,晴转多云,10,-2℃
泸县,12日（周五）,小雨转雨夹雪,10,0℃
泸县,8日（后天）,多云,9,0℃
泸县,9日（周二）,晴,10,-1℃
泸县,10日（周三）,晴,11,-1℃
泸县,11日（周四）,多云,13,-1℃
泸县,12日（周五）,小雨转阴,11,2℃
泸县,7日（明天）,小雨,7,1℃
泸县,8日（后天）,多云,9,0℃
泸县,9日（周二）,晴,10,-1℃
泸县,10日（周三）,晴,11,-1℃
泸县,11日（周四）,多云,13,-1℃
泸县,12日（周五）,小雨转阴,11,2℃
泸县,12日（周五）,小雨转阴,9,1℃
泸县,9日（周二）,晴,10,-1℃
泸县,10日（周三）,晴,11,-1℃
泸县,11日（周四）,多云转阴,12,-1℃
泸县,12日（周五）,小雨转阴,9,1℃
合江,12日（周五）,小雨转阴,8,1℃
合江,10日（周三）,晴,11,-1℃
合江,11日（周四）,多云转阴,12,0℃
合江,12日（周五）,小雨转阴,10,2℃
合江,6日（今天）,小雨,8,3℃
合江,7日（明天）,小雨,9,2℃
合江,8日（后天）,多云,9,0℃
合江,6日（今天）,小雨,6,3℃
合江,6日（今天）,小雨,7,3℃
合江,7日（明天）,阴转小雨,9,1℃
合江,8日（后天）,多云,9,0℃
合江,6日（今天）,阴转小雨,7,4℃
合江,7日（明天）,阴转小雨,9,1℃
合江,8日（后天）,多云,9,0℃
合江,9日（周二）,晴,10,0℃
合江,10日（周三）,晴,11,0℃
合江,6日（今天）,小雨,7,4℃
合江,7日（明天）,小雨,8,1℃
合江,8日（后天）,多云,8,0℃
合江,9日（周二）,晴,9,0℃
叙永,9日（周二）,晴,11,0℃
叙永,10日（周三）,晴,12,0℃
叙永,11日（周四）,多云转阴,12,0℃
叙永,12日（周五）,小雨转阴,11,2℃
叙永,7日（明天）,阴,7,0℃
叙永,8日（后天）,多云,9,0℃
叙永,9日（周二）,晴,10,-1℃
叙永,10日（周三）,晴,11,-1℃
叙永,11日（周四）,晴转多云,12,-1℃
叙永,12日（周五）,小雨转雨夹雪,10,1℃
叙永,9日（周二）,晴,10,-1℃
叙永,10日（周三）,晴,11,-1℃
叙永,11日（周四）,多云转阴,12,0℃
叙永,12日（周五）,小雨转阴,10,2℃
叙永,11日（周四）,多云转小雨,12,0℃
叙永,12日（周五）,小雨转阴,10,3℃
叙永,10日（周三）,晴,11,0℃
叙永,11日（周四）,多云,12,0℃
叙永,12日（周五）,小雨转阴,10,2℃
古蔺,6日（今天）,小雨,4,2℃
古蔺,7日（明天）,小雨转阴,5,0℃
古蔺,8日（后天）,多云,7,-2℃
古蔺,9日（周二）,晴,9,-2℃
古蔺,6日（今天）,小雨,3,1℃
古蔺,7日（明天）,阴转多云,5,-1℃
古蔺,8日（后天）,多云转晴,6,-3℃
古蔺,9日（周二）,晴,9,-2℃
古蔺,10日（周三）,晴,10,-2℃
纳溪,10日（周三）,晴,10,-2℃
纳溪,11日（周四）,多云,11,-1℃
纳溪,12日（周五）,小雨转雨夹雪,9,0℃
纳溪,11日（周四）,晴转多云,11,-1℃
纳溪,12日（周五）,小雨转雨,8,0℃
宜宾,6日（今天）,小雨,6,4℃
宜宾,7日（明天）,小雨,8,1℃
宜宾,8日（后天）,多云,9,0℃
宜宾,9日（周二）,晴,11,-1℃
宜宾,10日（周三）,晴,12,-1℃
宜宾,11日（周四）,晴转多云,12,-1℃
宜宾,12日（周五）,小雨转阴,11,1℃
威远,6日（今天）,阴转小雨,8,5℃
威远,7日（明天）,小雨,8,2℃
威远,8日（后天）,多云,8,1℃
威远,9日（周二）,多云,10,1℃
威远,10日（周三）,多云,10,1℃
威远,11日（周四）,多云转小雨,10,1℃
威远,12日（周五）,小雨转阴,8,3℃
安岳,6日（今天）,阴转小雨,8,6℃
乐至,7日（明天）,小雨,7,3℃
乐至,8日（后天）,多云,6,1℃
乐至,9日（周二）,多云,10,0℃
乐至,10日（周三）,多云,10,1℃
乐至,11日（周四）,多云转小雨,10,1℃
乐至,12日（周五）,小雨转阴,9,4℃
乐山,6日（今天）,阴,9,6℃
乐山,7日（明天）,小雨,8,3℃
犍为,8日（后天）,阵雨转多云,6,0℃
犍为,9日（周二）,多云,9,0℃
犍为,10日（周三）,多云,10,1℃
犍为,11日（周四）,小雨,9,1℃
犍为,12日（周五）,小雨转雨,9,3℃
犍为,6日（今天）,阴转小雨,7,5℃
井研,6日（今天）,阴转小雨,8,6℃
井研,7日（明天）,小雨,7,3℃
井研,6日（今天）,阴,11,6℃
井研,7日（明天）,小雨,6,2℃
井研,8日（后天）,多云,6,1℃
井研,9日（周二）,多云,9,0℃
井研,10日（周三）,多云,10,1℃
井研,11日（周四）,多云转小雨,9,1℃
井研,12日（周五）,小雨转阴,7,3℃
井研,6日（今天）,阴转小雨,6,4℃
夹江,8日（后天）,多云,8,0℃
夹江,9日（周二）,多云,11,0℃
夹江,10日（周三）,多云,11,1℃
夹江,11日（周四）,多云转小雨,10,1℃
夹江,12日（周五）,小雨转雨,8,3℃
夹江,6日（今天）,阴转小雨,7,6℃
夹江,7日（明天）,小雨,8,3℃
夹江,8日（后天）,多云,8,1℃
夹江,9日（周二）,多云,10,0℃
夹江,6日（今天）,阴转小雨,7,5℃
夹江,7日（明天）,阴转小雨,7,2℃
夹江,8日（后天）,多云,8,0℃
夹江,9日（周二）,多云,10,0℃
夹江,10日（周三）,多云,11,1℃
夹江,7日（明天）,小雨,7,3℃
夹江,8日（后天）,小雨转多云,6,1℃
夹江,9日（周二）,多云,8,1℃
夹江,10日（周三）,多云,9,1℃
夹江,11日（周四）,小雨,8,1℃
夹江,12日（周五）,小雨转雨,10,3℃
夹江,7日（明天）,小雨,6,2℃
夹江,8日（后天）,多云,7,0℃
夹江,9日（周二）,多云,9,0℃
夹江,10日（周三）,多云,9,0℃
夹江,11日（周四）,多云转小雨,8,0℃
夹江,12日（周五）,小雨转阴,6,3℃
夹江,6日（今天）,阴转小雨,8,6℃
夹江,7日（明天）,小雨,7,3℃
夹江,8日（后天）,多云,7,1℃
沐川,10日（周三）,多云,10,1℃
沐川,11日（周四）,多云转小雨,9,1℃
沐川,12日（周五）,小雨转阴,7,3℃
沐川,11日（周四）,多云转小雨,10,1℃
沐川,12日（周五）,小雨转阴,8,3℃
沐川,6日（今天）,阴转小雨,7,5℃
沐川,6日（今天）,小雨,7,4℃
沐川,7日（明天）,阴转小雨,8,1℃
沐川,8日（后天）,多云,9,0℃
沐川,6日（今天）,阴转小雨,8,5℃
沐川,7日（明天）,小雨,7,3℃
沐川,8日（后天）,多云,7,0℃
沐川,9日（周二）,多云,10,0℃
沐川,10日（周三）,多云,10,1℃
沐川,11日（周四）,多云转小雨,9,1℃
沐川,12日（周五）,小雨转阴,8,3℃
沐川,6日（今天）,阴转小雨,7,4℃
沐川,7日（明天）,小雨,6,2℃
沐川,6日（今天）,阴,8,5℃
沐川,7日（明天）,小雨,7,3℃
沐川,6日（今天）,小雨,7,4℃
沐川,7日（明天）,阴转小雨,8,1℃
峨边,6日（今天）,阴,7,4℃
峨边,7日（明天）,小雨,5,2℃
峨边,8日（后天）,阵雨转多云,5,0℃
峨边,7日（明天）,小雨,7,2℃
峨边,8日（后天）,多云,7,1℃
峨边,9日（周二）,多云,9,0℃
峨边,10日（周三）,多云,10,0℃
峨边,11日（周四）,多云转小雨,8,1℃
峨边,12日（周五）,小雨转阴,7,3℃
峨边,9日（周二）,多云,11,0℃
峨边,10日（周三）,多云,11,0℃
峨边,11日（周四）,多云转小雨,11,0℃
峨边,12日（周五）,小雨转阴,8,2℃
峨边,9日（周二）,多云,10,0℃
峨边,10日（周三）,多云,10,0℃
峨边,11日（周四）,多云转小雨,9,1℃
峨边,12日（周五）,小雨转雨,7,2℃
峨边,8日（后天）,多云,7,0℃
峨边,9日（周二）,多云,9,0℃
峨边,10日（周三）,多云,10,0℃
峨边,11日（周四）,多云转小雨,9,0℃
峨边,12日（周五）,小雨转雨,7,2℃
峨边,8日（后天）,阵雨转多云,6,0℃
峨边,9日（周二）,多云,9,0℃
峨边,10日（周三）,多云,9,1℃
峨边,11日（周四）,小雨,8,2℃
峨边,12日（周五）,小雨转雨,8,3℃
峨边,8日（后天）,多云,9,0℃
峨边,9日（周二）,多云,11,0℃
峨边,10日（周三）,多云,11,0℃
峨边,11日（周四）,多云转小雨,11,0℃
峨边,12日（周五）,小雨转阴,8,2℃
马边,6日（今天）,阴转小雨,8,4℃
马边,7日（明天）,阴转小雨,8,1℃
马边,8日（后天）,多云,9,0℃
马边,9日（周二）,晴转多云,10,0℃
马边,10日（周三）,多云转晴,11,-1℃
马边,9日（周二）,多云,7,0℃
马边,10日（周三）,多云,8,0℃
马边,11日（周四）,小雨,7,0℃
马边,12日（周五）,小雨转雨,6,2℃
马边,6日（今天）,阴转小雨,7,5℃
马边,7日（明天）,小雨,7,3℃
马边,8日（后天）,多云,6,0℃
马边,9日（周二）,多云,9,0℃
马边,6日（今天）,小雨,8,4℃
马边,7日（明天）,阴转小雨,9,2℃
马边,8日（后天）,多云,10,1℃
马边,6日（今天）,小雨,8,4℃
马边,7日（明天）,阴转小雨,8,1℃
马边,8日（后天）,多云,10,0℃
马边,9日（周二）,多云,11,0℃
马边,10日（周三）,多云,12,0℃
马边,6日（今天）,阴转小雨,7,5℃
马边,7日（明天）,阴转小雨,7,2℃
马边,8日（后天）,多云,8,0℃
马边,6日（今天）,阴转小雨,7,4℃
马边,7日（明天）,阴转小雨,9,1℃
马边,6日（今天）,阴,8,4℃
马边,27日（今天）,多云转晴,22,7℃
马边,28日（明天）,多云转阴,23,10℃
马边,29日（后天）,阴转多云,20,12℃
峨眉,11日（周四）,多云转阴,11,0℃
峨眉,12日（周五）,小雨转雨,7,0℃
峨眉,10日（周三）,多云,9,1℃
峨眉,11日（周四）,小雨,8,1℃
峨眉,12日（周五）,小雨转阴,7,3℃
峨眉,9日（周二）,多云,11,0℃
峨眉,10日（周三）,多云,11,0℃
峨眉,11日（周四）,多云转小雨,10,0℃
峨眉,12日（周五）,小雨转阴,8,2℃
峨眉,11日（周四）,多云转小雨,11,0℃
峨眉,12日（周五）,小雨转阴,8,2℃
峨眉,9日（周二）,多云,10,0℃
峨眉,10日（周三）,多云,11,0℃
峨眉,11日（周四）,多云转小雨,10,0℃
峨眉,12日（周五）,小雨转雨,8,3℃
峨眉,8日（后天）,多云,9,0℃
峨眉,9日（周二）,晴转多云,11,0℃
峨眉,10日（周三）,多云,11,0℃
峨眉,11日（周四）,多云转小雨,11,0℃
峨眉,12日（周五）,小雨转阴,8,1℃
峨眉,7日（明天）,阴转小雨,9,1℃
峨眉,8日（后天）,多云,9,0℃
峨眉,9日（周二）,晴,11,0℃
峨眉,10日（周三）,多云转晴,11,0℃
峨眉,11日（周四）,多云转阴,11,0℃
峨眉,12日（周五）,小雨转阴,8,1℃
峨眉,30日（周四）,小雨,19,12℃
峨眉,31日（周五）,晴转多云,22,12℃
峨眉,1日（周六）,小雨,22,12℃
峨眉,2日（周日）,阴转小雨,24,13℃
峨眉,6日（今天）,小雨,7,4℃
峨眉,7日（明天）,阴转小雨,8,2℃
峨眉,8日（后天）,多云,8,0℃
峨眉,6日（今天）,小雨,7,4℃
峨眉,7日（明天）,小雨,8,2℃
峨眉,6日（今天）,小雨,7,4℃
峨眉,7日（明天）,阴转小雨,8,1℃
峨眉,8日（后天）,多云,9,0℃
峨眉,9日（周二）,晴转多云,10,0℃
眉山,9日（周二）,晴转多云,10,0℃
眉山,10日（周三）,多云,10,0℃
眉山,11日（周四）,多云,11,0℃
眉山,12日（周五）,小雨转雨,7,1℃
眉山,8日（后天）,多云,9,0℃
眉山,9日（周二）,多云,10,0℃
眉山,10日（周三）,多云,11,0℃
眉山,11日（周四）,多云转阴,10,0℃
眉山,12日（周五）,小雨转雨,7,2℃
眉山,6日（今天）,小雨,7,4℃
眉山,10日（周三）,多云,11,-1℃
眉山,11日（周四）,多云,10,0℃
眉山,12日（周五）,小雨转阴,6,0℃
仁寿,7日（明天）,阴转小雨,8,2℃
仁寿,8日（后天）,多云,8,0℃
仁寿,9日（周二）,晴转多云,9,0℃
仁寿,10日（周三）,多云转晴,10,-1℃
仁寿,11日（周四）,多云,11,0℃
仁寿,12日（周五）,小雨转雨夹雪,7,0℃
彭山,6日（今天）,小雨,6,4℃
彭山,7日（明天）,小雨,7,2℃
彭山,8日（后天）,多云,8,0℃
洪雅,9日（周二）,多云,10,0℃
洪雅,10日（周三）,多云,10,0℃
洪雅,11日（周四）,多云转阴,10,0℃
洪雅,12日（周五）,小雨转阴,7,2℃
青神,6日（今天）,多云转小雨,8,3℃
凉山,7日（明天）,小雨,6,1℃
凉山,8日（后天）,多云,5,0℃
凉山,9日（周二）,多云,8,0℃
凉山,10日（周三）,多云,9,0℃
凉山,11日（周四）,多云,9,0℃
凉山,12日（周五）,小雨转雨,6,2℃
会理,6日（今天）,阴转小雨,9,5℃
会东,7日（明天）,小雨,7,2℃
会东,8日（后天）,多云,7,0℃
会东,9日（周二）,多云,9,0℃
会东,10日（周三）,多云,10,0℃
会东,11日（周四）,多云转小雨,10,1℃
会东,12日（周五）,小雨转雨,7,1℃
宁南,6日（今天）,小雨,8,4℃
宁南,7日（明天）,多云转小雨,9,2℃
普格,8日（后天）,多云,9,0℃
普格,9日（周二）,晴转多云,11,0℃
普格,10日（周三）,晴,11,-1℃
普格,11日（周四）,多云,11,0℃
普格,12日（周五）,小雨转阴,7,0℃
西昌,6日（今天）,小雨,7,4℃
西昌,7日（明天）,多云转小雨,9,2℃
金阳,8日（后天）,多云,9,0℃
金阳,9日（周二）,晴,10,-1℃
金阳,10日（周三）,晴,11,-1℃
金阳,11日（周四）,多云,11,-1℃
金阳,12日（周五）,小雨转阴,7,1℃
金阳,6日（今天）,小雨,4,-4℃
金阳,6日（今天）,小雨,8,4℃
金阳,7日（明天）,多云转小雨,9,1℃
金阳,8日（后天）,多云,9,0℃
金阳,9日（周二）,晴转多云,10,0℃
昭觉,27日（今天）,多云,22,10℃
昭觉,28日（明天）,多云,22,13℃
昭觉,29日（后天）,小雨,22,14℃
昭觉,6日（今天）,小雨,6,3℃
昭觉,7日（明天）,小雨,6,1℃
昭觉,8日（后天）,多云,7,-1℃
昭觉,7日（明天）,阵雨转小雨,2,-9℃
昭觉,8日（后天）,多云,0,-8℃
昭觉,9日（周二）,晴转多云,3,-7℃
昭觉,10日（周三）,晴,3,-6℃
昭觉,11日（周四）,多云,4,-4℃
昭觉,12日（周五）,阵雨转雪,6,-8℃
昭觉,6日（今天）,小雨,7,2℃
昭觉,7日（明天）,小雨,7,1℃
昭觉,8日（后天）,多云,7,0℃
昭觉,9日（周二）,晴转多云,9,-1℃
昭觉,10日（周三）,晴,9,-1℃
昭觉,10日（周三）,晴,11,0℃
昭觉,11日（周四）,多云,11,0℃
昭觉,12日（周五）,小雨转阴,6,1℃
喜德,30日（周四）,中雨转小雨,21,14℃
喜德,31日（周五）,多云转阴,23,11℃
喜德,1日（周六）,阴转小雨,22,12℃
喜德,2日（周日）,阴转小雨,23,13℃
喜德,6日（今天）,小雨,7,4℃
喜德,7日（明天）,多云转小雨,9,2℃
喜德,8日（后天）,多云,9,0℃
喜德,9日（周二）,晴转多云,10,0℃
喜德,10日（周三）,晴,11,-1℃
喜德,9日（周二）,晴转多云,9,-1℃
喜德,10日（周三）,晴,9,-1℃
喜德,11日（周四）,多云,10,-1℃
喜德,12日（周五）,小雨转雨夹雪,6,0℃
喜德,6日（今天）,晴,19,3℃
喜德,7日（明天）,晴,18,1℃
喜德,8日（后天）,多云,12,1℃
喜德,9日（周二）,多云,14,1℃
喜德,10日（周三）,多云转阵雨,13,1℃
喜德,11日（周四）,多云,10,-1℃
喜德,12日（周五）,小雨转阴,6,0℃
喜德,6日（今天）,晴,14,-1℃
冕宁,6日（今天）,晴,20,5℃
冕宁,7日（明天）,晴,20,4℃
冕宁,8日（后天）,晴转多云,16,2℃
冕宁,11日（周四）,多云,11,-1℃
冕宁,12日（周五）,小雨转雨夹雪,6,0℃
冕宁,11日（周四）,多云转阵雨,14,2℃
冕宁,12日（周五）,多云转雨,18,3℃
冕宁,6日（今天）,晴,13,-3℃
冕宁,7日（明天）,晴,12,-3℃
冕宁,8日（后天）,晴,11,-3℃
冕宁,7日（明天）,晴,13,-2℃
冕宁,8日（后天）,晴转多云,12,-2℃
冕宁,9日（周二）,晴转多云,13,-2℃
冕宁,10日（周三）,多云,13,0℃
冕宁,11日（周四）,晴转多云,15,0℃
冕宁,12日（周五）,晴转阴,18,0℃
冕宁,6日（今天）,晴,16,2℃
冕宁,7日（明天）,晴,16,1℃
越西,9日（周二）,晴转多云,16,2℃
越西,10日（周三）,多云转阵雨,14,3℃
越西,11日（周四）,多云转阵雨,16,4℃
越西,12日（周五）,多云转雨,18,6℃
越西,6日（今天）,晴,17,2℃
越西,7日（明天）,晴,17,0℃
越西,8日（后天）,晴转多云,14,0℃
越西,9日（周二）,晴转多云,14,0℃
越西,10日（周三）,多云,12,0℃
越西,11日（周四）,多云转小雨,14,1℃
越西,9日（周二）,晴转多云,11,-3℃
越西,10日（周三）,多云,10,-2℃
越西,11日（周四）,晴转多云,12,-1℃
越西,12日（周五）,晴转多云,14,0℃
越西,6日（今天）,晴,20,6℃
越西,7日（明天）,晴,20,3℃
越西,8日（后天）,晴转多云,15,1℃
越西,9日（周二）,多云,15,1℃
越西,10日（周三）,多云转阵雨,12,3℃
越西,8日（后天）,晴,13,0℃
越西,9日（周二）,晴转多云,13,0℃
越西,10日（周三）,多云,12,1℃
越西,11日（周四）,多云,14,2℃
越西,12日（周五）,多云转阴,14,3℃
甘洛,12日（周五）,多云转雨,15,2℃
甘洛,11日（周四）,多云转小雨,14,3℃
甘洛,12日（周五）,多云转雨,18,5℃
甘洛,6日（今天）,晴,18,5℃
甘洛,7日（明天）,晴,18,2℃
甘洛,6日（今天）,晴,19,3℃
甘洛,7日（明天）,晴,18,1℃
甘洛,8日（后天）,多云,12,1℃
甘洛,9日（周二）,多云,14,1℃
雷波,8日（后天）,多云,12,1℃
雷波,9日（周二）,多云,13,1℃
雷波,10日（周三）,多云,11,1℃
雷波,11日（周四）,多云转阵雨,14,2℃
雷波,12日（周五）,多云转雨,17,4℃
雷波,10日（周三）,多云转阵雨,13,1℃
雷波,11日（周四）,多云转阵雨,14,2℃
雷波,12日（周五）,多云转雨,18,3℃
雷波,6日（今天）,晴,17,6℃
美姑,7日（明天）,晴转阵雨,14,0℃
美姑,8日（后天）,多云,6,0℃
美姑,9日（周二）,多云,10,0℃
美姑,10日（周三）,多云,10,0℃
美姑,11日（周四）,多云,12,2℃
美姑,12日（周五）,多云,12,3℃
布拖,6日（今天）,晴,17,0℃
布拖,7日（明天）,晴转阵雨,16,-6℃
雅安,8日（后天）,阵雨转多云,6,-6℃
雅安,9日（周二）,多云,9,-5℃
雅安,10日（周三）,多云,8,-5℃
雅安,11日（周四）,多云转阵雨,10,-3℃
雅安,12日（周五）,多云转阴,14,-2℃
荣经,6日（今天）,晴,16,1℃
汉源,7日（明天）,晴转多云,15,-1℃
汉源,8日（后天）,多云,10,-1℃
汉源,9日（周二）,多云,12,-1℃
汉源,10日（周三）,多云,11,-1℃
汉源,11日（周四）,多云转阵雨,11,0℃
汉源,12日（周五）,阵雨转雨,15,2℃
丹巴,6日（今天）,晴,16,0℃
九龙,7日（明天）,晴转多云,14,-1℃
九龙,8日（后天）,多云,10,-1℃
九龙,9日（周二）,多云转小雨,12,0℃
九龙,10日（周三）,多云,11,0℃
九龙,11日（周四）,多云转阵雨,12,0℃
九龙,12日（周五）,阵雨转雨,16,2℃
雅江,6日（今天）,晴,12,0℃
雅江,7日（明天）,晴转小雨,10,-2℃
道孚,8日（后天）,阵雨转小雨,3,-3℃
道孚,9日（周二）,多云转小雨,6,-2℃
道孚,10日（周三）,多云转小雨,6,-2℃
道孚,11日（周四）,多云转阵雨,8,-1℃
道孚,12日（周五）,阵雨转雨,10,0℃
道孚,6日（今天）,晴转多云,14,1℃
道孚,7日（明天）,多云转小雨,10,0℃
道孚,8日（后天）,阵雨转小雨,5,-1℃
道孚,9日（周二）,多云转小雨,8,0℃
道孚,6日（今天）,多云转阴,8,1℃
炉霍,6日（今天）,晴转多云,16,0℃
炉霍,7日（明天）,晴转小雨,12,-6℃
炉霍,8日（后天）,小雨转多云,4,-6℃
炉霍,9日（周二）,多云,8,-5℃
炉霍,10日（周三）,多云,9,0℃
炉霍,11日（周四）,多云转阵雨,11,0℃
炉霍,12日（周五）,阵雨转雨,10,1℃
炉霍,6日（今天）,小雨,4,3℃
炉霍,6日（今天）,晴,14,0℃
炉霍,7日（明天）,晴转多云,13,-4℃
炉霍,8日（后天）,多云,6,-4℃
炉霍,9日（周二）,多云,7,-4℃
炉霍,7日（明天）,多云转小雨,2,-1℃
炉霍,8日（后天）,阵雨转多云,4,-2℃
炉霍,9日（周二）,多云,4,-3℃
炉霍,10日（周三）,多云,5,-2℃
炉霍,11日（周四）,多云,4,-1℃
炉霍,12日（周五）,多云转雨夹雪,3,0℃
新龙,10日（周三）,多云,8,-4℃
新龙,11日（周四）,多云转阵雨,9,-3℃
新龙,12日（周五）,阵雨转多云,11,-1℃
新龙,6日（今天）,小雨,5,3℃
新龙,7日（明天）,小雨,4,1℃
新龙,8日（后天）,小雨转多云,5,0℃
新龙,9日（周二）,多云,7,-1℃
新龙,6日（今天）,多云,12,2℃
新龙,7日（明天）,多云转小雨,9,1℃
新龙,8日（后天）,阵雨转多云,5,0℃
新龙,9日（周二）,多云转小雨,9,0℃
新龙,7日（明天）,小雨,5,1℃
新龙,8日（后天）,多云,6,-1℃
新龙,9日（周二）,晴转多云,8,-1℃
新龙,10日（周三）,晴,9,-1℃
新龙,11日（周四）,多云,10,0℃
新龙,12日（周五）,小雨转雨夹雪,6,0℃
新龙,10日（周三）,多云,6,-4℃
新龙,11日（周四）,多云转阵雨,8,-2℃
新龙,12日（周五）,多云,11,-3℃
新龙,6日（今天）,小雨,4,3℃
新龙,7日（明天）,小雨,4,1℃
新龙,8日（后天）,阵雨转多云,4,0℃
新龙,9日（周二）,多云,6,0℃
新龙,10日（周三）,晴,8,-1℃
新龙,6日（今天）,多云转小雨,5,1℃
新龙,7日（明天）,阵雨转小雨,4,0℃
新龙,8日（后天）,阵雨转多云,2,-2℃
新龙,9日（周二）,晴,5,-2℃
德格,6日（今天）,多云,4,-9℃
德格,7日（明天）,多云,3,-10℃
德格,10日（周三）,多云,8,-1℃
德格,11日（周四）,多云,9,0℃
德格,12日（周五）,阵雨转雨夹雪,6,0℃
德格,10日（周三）,多云,10,0℃
德格,11日（周四）,多云转阵雨,11,0℃
德格,12日（周五）,阵雨转雨,12,2℃
德格,6日（今天）,多云,10,3℃
德格,7日（明天）,多云转小雨,6,0℃
德格,8日（后天）,阵雨转多云,3,0℃
德格,6日（今天）,小雨,4,2℃
德格,7日（明天）,小雨,4,1℃
德格,8日（后天）,多云,5,-1℃
德格,9日（周二）,晴转多云,7,-1℃
德格,11日（周四）,多云,9,0℃
德格,12日（周五）,多云,6,0℃
德格,6日（今天）,小雨,5,3℃
德格,6日（今天）,晴,8,-5℃
德格,7日（明天）,多云转阵雨,6,-6℃
德格,8日（后天）,多云,1,-6℃
德格,9日（周二）,晴,6,-7℃
德格,10日（周三）,晴,6,-1℃
德格,11日（周四）,晴转多云,7,-1℃
德格,12日（周五）,多云转雨夹雪,6,0℃
白玉,8日（后天）,晴,2,-12℃
白玉,9日（周二）,晴,3,-12℃
白玉,10日（周三）,晴,4,-12℃
白玉,11日（周四）,晴,7,-10℃
白玉,12日（周五）,晴转多云,14,-7℃
白玉,9日（周二）,多云转小雨,6,0℃
白玉,10日（周三）,多云,8,0℃
白玉,11日（周四）,多云转阵雨,9,0℃
白玉,12日（周五）,阵雨转雨,8,1℃
白玉,6日（今天）,多云,11,0℃
白玉,10日（周三）,晴,8,-1℃
白玉,11日（周四）,多云,9,0℃
白玉,12日（周五）,小雨转雨夹雪,5,0℃
白玉,7日（明天）,小雨,5,1℃
白玉,8日（后天）,阵雨转多云,5,0℃
白玉,9日（周二）,晴转多云,8,-1℃
白玉,10日（周三）,晴,9,-1℃
白玉,11日（周四）,多云,10,-1℃
白玉,12日（周五）,小雨转雨夹雪,6,-1℃
白玉,10日（周三）,晴,6,-7℃
白玉,11日（周四）,晴,8,-6℃
白玉,12日（周五）,晴转多云,12,-4℃
石渠,6日（今天）,晴,11,-6℃
石渠,7日（明天）,晴转多云,10,-6℃
石渠,7日（明天）,多云转小雨,9,-3℃
